rss,rss_dbm
4.3308326e-10,-63.634293
4.4807594e-10,-63.48648
4.500233e-10,-63.467644
4.724612e-10,-63.25634
5.1133886e-10,-62.91291
5.394283e-10,-62.680664
5.487687e-10,-62.60611
5.16894e-10,-62.865982
4.679311e-10,-63.29818
4.6055204e-10,-63.367218
4.5663762e-10,-63.40428
4.4104528e-10,-63.55516
4.389539e-10,-63.575813
4.3688378e-10,-63.596344
4.3023396e-10,-63.66295
4.2968212e-10,-63.668526
4.2177634e-10,-63.749176
4.2124598e-10,-63.754646
4.2157267e-10,-63.75128
4.213706e-10,-63.753357
4.2169887e-10,-63.74997
4.2354936e-10,-63.730957
4.2441797e-10,-63.72207
4.2562337e-10,-63.709747
4.3525195e-10,-63.612595
4.3616796e-10,-63.603455
4.417503e-10,-63.548233
4.6065243e-10,-63.366272
5.0114823e-10,-63.000336
5.1481575e-10,-62.883484
4.6453405e-10,-63.32982
4.4162524e-10,-63.54946
4.3539666e-10,-63.611145
4.3134188e-10,-63.65178
4.3078727e-10,-63.65737
4.2573123e-10,-63.70865
4.246533e-10,-63.71965
4.2304454e-10,-63.736145
4.2091833e-10,-63.75802
4.2018922e-10,-63.765556
4.205157e-10,-63.762177
4.2116877e-10,-63.755432
4.23881e-10,-63.727562
4.2474976e-10,-63.718674
4.2595688e-10,-63.706345
4.2983164e-10,-63.667023
4.316234e-10,-63.64895
4.4459617e-10,-63.520348
4.6859394e-10,-63.292038
4.860283e-10,-63.133385
5.02363e-10,-62.989822
5.408382e-10,-62.669327
5.636116e-10,-62.490196
5.32778e-10,-62.734535
5.066631e-10,-62.952805
4.685856e-10,-63.292114
4.422081e-10,-63.54373
4.4010726e-10,-63.564415
4.3189805e-10,-63.64618
4.2627302e-10,-63.703117
4.2218148e-10,-63.74501
4.2112136e-10,-63.755936
4.2039017e-10,-63.763474
4.5697535e-10,-63.40107
4.6478785e-10,-63.327454
4.871726e-10,-63.12317
5.527261e-10,-62.574905
5.7653377e-10,-62.391747
5.824015e-10,-62.34778
5.9022465e-10,-62.289825
5.8483024e-10,-62.329704
5.7433447e-10,-62.408356
5.262072e-10,-62.78843
4.6517917e-10,-63.32379
4.298923e-10,-63.666397
4.253981e-10,-63.712044
4.2485856e-10,-63.71756
4.2238574e-10,-63.742905
4.218538e-10,-63.748383
4.2132328e-10,-63.753845
4.1973955e-10,-63.770203
4.1978654e-10,-63.769714
4.2043877e-10,-63.76297
4.2129344e-10,-63.75415
4.254161e-10,-63.71186
4.3196632e-10,-63.645493
4.3929688e-10,-63.57242
4.4400697e-10,-63.526108
4.9919247e-10,-63.01732
5.568429e-10,-62.54268
5.496691e-10,-62.59899
5.473171e-10,-62.617607
5.0071713e-10,-63.004074
4.290024e-10,-63.6754
4.2345347e-10,-63.73195
4.1869028e-10,-63.781067
4.1816767e-10,-63.7865
4.1849102e-10,-63.783142
4.2281106e-10,-63.73854
4.6104479e-10,-63.36257
4.841904e-10,-63.149834
5.4367794e-10,-62.646576
5.4889054e-10,-62.60514
5.962102e-10,-62.24601
4.733745e-10,-63.247948
4.4706813e-10,-63.49626
4.2955253e-10,-63.66983
4.2702483e-10,-63.695465
4.245253e-10,-63.720963
4.1836806e-10,-63.784416
4.1757184e-10,-63.792686
4.1873846e-10,-63.78058
4.2400716e-10,-63.726273
4.2696352e-10,-63.69609
4.2784495e-10,-63.687134
4.3321507e-10,-63.632965
4.359517e-10,-63.605614
4.8532417e-10,-63.13968
5.118205e-10,-62.90882
5.385632e-10,-62.687637
5.292133e-10,-62.763687
4.892323e-10,-63.10485
4.4551107e-10,-63.51142
4.3974963e-10,-63.567947
4.382446e-10,-63.582832
4.2560405e-10,-63.709946
4.236575e-10,-63.72985
4.2312254e-10,-63.735344
4.2066972e-10,-63.76059
4.1961581e-10,-63.771477
4.1909085e-10,-63.776924
4.164857e-10,-63.804
4.160914e-10,-63.80812
4.1737225e-10,-63.79477
4.1821577e-10,-63.785995
4.20563e-10,-63.76169
4.260844e-10,-63.705048
4.4152845e-10,-63.550415
4.7006377e-10,-63.278435
4.8124454e-10,-63.176346
5.177296e-10,-62.85897
5.7791755e-10,-62.381348
5.248725e-10,-62.79946
5.2060234e-10,-62.834938
4.6079343e-10,-63.364937
4.5142692e-10,-63.454124
4.2668816e-10,-63.69889
4.2614537e-10,-63.704422
4.1589465e-10,-63.810165
4.2907122e-10,-63.674706
4.299614e-10,-63.665703
4.3265688e-10,-63.638565
4.3630305e-10,-63.60211
4.5938905e-10,-63.37819
4.6518742e-10,-63.323715
5.6266497e-10,-62.497498
5.967806e-10,-62.24185
5.727448e-10,-62.420387
