iso,dipole,hw_dipole,tr38901
-63.907845,-62.812622,-62.706924,-85.90785
-63.899315,-62.8031,-62.697,-85.899315
-63.88749,-62.787666,-62.680115,-85.8875
-63.863754,-62.753952,-62.642357,-85.863754
-63.80841,-62.681313,-62.562675,-85.80841
-63.782158,-62.647705,-62.526062,-85.78216
-63.755737,-62.613388,-62.488525,-85.75575
-63.70243,-62.54268,-62.410698,-85.70243
-63.693474,-62.530632,-62.39737,-85.693474
-63.624687,-62.443703,-62.302994,-85.62469
-63.386414,-62.14087,-61.973343,-85.38641
-63.286858,-62.01606,-61.83796,-85.28686
-63.1585,-61.85933,-61.669266,-85.1585
-63.11145,-61.801132,-61.60634,-85.11145
-62.306274,-60.851677,-60.59475,-84.306274
-62.86757,-61.505936,-61.289276,-84.86756
-62.885063,-61.526527,-61.31118,-84.88507
-63.129204,-61.820465,-61.62635,-85.12921
-63.537155,-62.3284,-62.176193,-85.537155
-63.5728,-62.374832,-62.227104,-85.5728
-63.622925,-62.437782,-62.29535,-85.62293
-63.75225,-62.60665,-62.48046,-85.75225
-63.81115,-62.68297,-62.563896,-85.81115
-63.860634,-62.748444,-62.63587,-85.860634
-63.890472,-62.78708,-62.678078,-85.89047
-63.922867,-62.831047,-62.726738,-85.92287
-63.904602,-62.807205,-62.700645,-85.9046
-63.84317,-62.724983,-62.609978,-85.843185
-63.67552,-62.506317,-62.370445,-85.675514
-63.66652,-62.494057,-62.356857,-85.66652
-63.657486,-62.48172,-62.34314,-85.657486
-63.58812,-62.393127,-62.246628,-85.58812
-63.536255,-62.328278,-62.176407,-85.536255
-63.526947,-62.31521,-62.161774,-85.52695
-63.231216,-61.945236,-61.760742,-85.23122
-63.14836,-61.844727,-61.652763,-85.14836
-63.015793,-61.68286,-61.478462,-85.01579
-62.97151,-61.628326,-61.419533,-84.97151
-63.297302,-62.02491,-61.84613,-85.2973
-63.36635,-62.112007,-61.940804,-85.36635
-63.44966,-62.21557,-62.052826,-85.44966
-63.552155,-62.345955,-62.19481,-85.552155
-63.60251,-62.409485,-62.263794,-85.60251
-63.707016,-62.543556,-62.41005,-85.70702
-63.746788,-62.596832,-62.468864,-85.74678
-63.78076,-62.639084,-62.514503,-85.78076
-63.786194,-62.64859,-62.525673,-85.786194
-63.84462,-62.723274,-62.60698,-85.844635
-63.849976,-62.73185,-62.616867,-85.849976
-63.874573,-62.763794,-62.651794,-85.874565
-63.879868,-62.771744,-62.66082,-85.87988
-63.920097,-62.823418,-62.717133,-85.9201
-63.936584,-62.84504,-62.74083,-85.93659
-63.89808,-62.79489,-62.685974,-85.89807
-63.88951,-62.78479,-62.67524,-85.88951
-63.869057,-62.756866,-62.644287,-85.869064
-63.813797,-62.68338,-62.563393,-85.81381
-63.63938,-62.456833,-62.315475,-85.63938
-62.626358,-61.217148,-60.979965,-84.62637
-63.039444,-61.70845,-61.504883,-85.039444
-63.480225,-62.251526,-62.091034,-85.480225
-63.58201,-62.380867,-62.23182,-85.58201
-63.617294,-62.42672,-62.282036,-85.617294
-63.72146,-62.56018,-62.427567,-85.72145
-63.83927,-62.714523,-62.596848,-85.83927
-63.930588,-62.836655,-62.731483,-85.93059
-63.848526,-62.727432,-62.611244,-85.848526
-63.839867,-62.716537,-62.59944,-85.83986
-63.707954,-62.543724,-62.409897,-85.70795
-63.6212,-62.43168,-62.287445,-85.6212
-63.551247,-62.34149,-62.188873,-85.551254
-62.879036,-61.516273,-61.299126,-84.87904
-62.825615,-61.45044,-61.22796,-84.82561
-63.259315,-61.97429,-61.79019,-85.259315
-63.64669,-62.460945,-62.318268,-85.64668
-63.80909,-62.67125,-62.548233,-85.80909
-63.833916,-62.705597,-62.586456,-85.83391
-63.90229,-62.794273,-62.683403,-85.90229
-63.93383,-62.838097,-62.7322,-85.93383
-63.949524,-62.85743,-62.753,-85.949524
-63.95028,-62.85897,-62.75486,-85.95028
-63.947052,-62.854523,-62.74991,-85.94705
-63.91188,-62.808334,-62.699272,-85.91187
-63.882973,-62.770172,-62.657356,-85.882965
-63.836563,-62.707657,-62.58828,-85.83656
-63.801743,-62.662598,-62.539055,-85.80174
-63.78424,-62.63961,-62.513817,-85.78423
-62.95655,-61.60755,-61.396286,-84.95655
-62.37037,-60.920105,-60.665062,-84.37036
-62.32617,-60.86908,-60.61107,-84.32617
-62.29927,-60.837814,-60.57789,-84.29927
-62.947777,-61.594208,-61.380997,-84.94778
-63.525658,-62.304977,-62.14782,-85.525665
-63.576317,-62.3694,-62.217957,-85.576324
-63.695976,-62.522552,-62.38495,-85.695984
-63.842575,-62.712326,-62.5924,-85.842575
-63.847923,-62.721336,-62.60292,-85.84792
-63.947517,-62.852715,-62.747192,-85.947525
-63.959953,-62.86933,-62.765503,-85.959946
-63.96392,-62.872818,-62.7688,-85.96393
-63.92888,-62.828323,-62.720474,-85.92888
-63.879684,-62.76216,-62.64743,-85.879684
-63.740143,-62.580788,-62.44896,-85.740135
-63.635925,-62.444756,-62.299835,-85.63592
-63.575424,-62.36763,-62.215836,-85.57542
-63.76445,-62.609604,-62.47963,-85.76445
-63.83722,-62.703133,-62.581642,-85.83722
-63.910812,-62.80152,-62.690132,-85.91081
-63.955963,-62.86061,-62.754868,-85.95597
-63.94258,-62.84173,-62.733757,-85.94258
-63.925636,-62.821716,-62.712486,-85.92564
-63.859207,-62.731796,-62.613037,-85.85921
-63.807144,-62.664154,-62.539032,-85.807144
-63.704536,-62.53241,-62.395332,-85.70454
-63.51406,-62.288834,-62.12979,-85.51406
-63.237373,-61.944748,-61.757446,-85.23738
-63.022247,-61.68232,-61.47493,-85.02225
-62.984253,-61.63748,-61.427162,-84.98425
-62.85737,-61.485252,-61.264084,-84.85737
-63.437927,-62.191086,-62.023018,-85.43793
-63.519897,-62.293083,-62.13337,-85.519905
-63.67034,-62.483986,-62.341064,-85.670334
-63.704918,-62.52864,-62.38987,-85.70492
-63.739227,-62.572617,-62.437805,-85.73922
-63.92459,-62.81669,-62.705856,-85.92459
-63.929825,-62.82447,-62.714676,-85.929825
-63.9021,-62.785965,-62.6718,-85.9021
-63.60859,-62.40651,-62.257072,-85.6086
-63.547707,-62.328423,-62.17186,-85.54771
-63.353767,-62.0851,-61.907883,-85.35377
-62.97371,-61.622276,-61.40998,-84.97371
-62.600677,-61.18094,-60.939194,-84.600685
-62.765305,-61.373436,-61.14376,-84.765305
-62.836525,-61.457054,-61.23272,-84.83653
-62.85415,-61.477768,-61.25477,-84.85414
-63.133118,-61.81314,-61.614258,-85.13312
-63.30105,-62.017937,-61.83465,-85.30105
-63.549973,-62.32849,-62.171013,-85.54997
-63.60035,-62.392715,-62.240974,-85.60036
-63.71936,-62.545403,-62.407578,-85.71936
-63.826508,-62.684258,-62.55944,-85.8265
-63.908806,-62.7922,-62.67784,-85.908806
-63.977997,-62.883003,-62.777412,-85.978
-63.919144,-62.807068,-62.694534,-85.91914
-63.87313,-62.744797,-62.625664,-85.87312
-63.847267,-62.711296,-62.589043,-85.84726
-63.821243,-62.677086,-62.55149,-85.821236
-63.812546,-62.665543,-62.538773,-85.81254
-63.65058,-62.45774,-62.312126,-85.65059
-63.26335,-61.9729,-61.786514,-85.26335
-62.88571,-61.515823,-61.295616,-84.88572
-62.389977,-60.937202,-60.681084,-84.38997
-62.351265,-60.891586,-60.63244,-84.35127
-63.499,-62.263214,-62.099762,-85.499
-63.51413,-62.281075,-62.11876,-85.51414
-63.84053,-62.700256,-62.576233,-85.84054
-63.983185,-62.88968,-62.78469,-85.983185
-63.997467,-62.90837,-62.80517,-85.99747
-64.002625,-62.913467,-62.81022,-86.002625
-63.953033,-62.84825,-62.738693,-85.95303
-63.944595,-62.83809,-62.72782,-85.944595
-63.777534,-62.61857,-62.486908,-85.77753
-63.75992,-62.594643,-62.460396,-85.75992
-63.423317,-62.16742,-61.99556,-85.42332
-63.124092,-61.80002,-61.59939,-85.12409
-63.00129,-61.652084,-61.440742,-85.00129
-62.96311,-61.607025,-61.39274,-84.96311
-62.674683,-61.26544,-61.02826,-84.67468
-62.591927,-61.168854,-60.925667,-84.591934
-62.549942,-61.119957,-60.87378,-84.54994
-62.346,-60.886414,-60.627296,-84.346
-63.076973,-61.740654,-61.534805,-85.07697
-63.873795,-62.741333,-62.62053,-85.873795
-63.892967,-62.766106,-62.64756,-85.89296
-63.93631,-62.8228,-62.709686,-85.93631
-63.991547,-62.897522,-62.792313,-85.99155
-64.007034,-62.916702,-62.812973,-86.007034
-63.993057,-62.89972,-62.794792,-85.99305
-63.98987,-62.894165,-62.78827,-85.98987
-63.978287,-62.878265,-62.77063,-85.97829
-63.86123,-62.72419,-62.6015,-85.86124
-63.835297,-62.689964,-62.56389,-85.835304
-63.751076,-62.582565,-62.446983,-85.751076
-63.67421,-62.483284,-62.338455,-85.67421
-63.60511,-62.393707,-62.240402,-85.60512
-63.55343,-62.328323,-62.169327,-85.55343
-63.369408,-62.09857,-61.920456,-85.369415
-63.11387,-61.78521,-61.582634,-85.11387
-63.07666,-61.74118,-61.53569,-85.07667
-62.8356,-61.454086,-61.228874,-84.835594
-62.42153,-60.970924,-60.71575,-84.42153
-63.14328,-61.81916,-61.618507,-85.14328
-63.50836,-62.26895,-62.103996,-85.508354
-63.60948,-62.39853,-62.245407,-85.6095
-63.624252,-62.41588,-62.26384,-85.624245
-63.7426,-62.568115,-62.43007,-85.7426
-63.84919,-62.70665,-62.58171,-85.84919
-63.887672,-62.75705,-62.636986,-85.88767
-63.955215,-62.846085,-62.734756,-85.95521
-63.98957,-62.89132,-62.784393,-85.98957
-63.994743,-62.8984,-62.792244,-85.994736
-64.012184,-62.9227,-62.81933,-86.012184
-63.975075,-62.87152,-62.76246,-85.975075
-63.966675,-62.861435,-62.75168,-85.966675
-63.92964,-62.812042,-62.69728,-85.92965
-63.800476,-62.643265,-62.512314,-85.800476
-63.78296,-62.61947,-62.485947,-85.78296
-63.404205,-62.13981,-61.9644,-85.404205
-63.06633,-61.726227,-61.51877,-85.06633
-62.864082,-61.484795,-61.260544,-84.86408
-62.74475,-61.344666,-61.111443,-84.74475
-62.663338,-61.249382,-61.010147,-84.66333
-62.612183,-61.188087,-60.94445,-84.61218
-62.649216,-61.231308,-60.990364,-84.649216
-62.70417,-61.295555,-61.058647,-84.70417
-62.865005,-61.484314,-61.25946,-84.865005
-63.326653,-62.04251,-61.858795,-85.32665
-63.426163,-62.1662,-61.992638,-85.42617
-63.456894,-62.202606,-62.031433,-85.456894
-63.722755,-62.54062,-62.39943,-85.72275
-63.77117,-62.601303,-62.46515,-85.77118
-63.84385,-62.696945,-62.57022,-85.84385
-63.992775,-62.89142,-62.783234,-85.992775
-63.99794,-62.89878,-62.791504,-85.99794
-64.00308,-62.905952,-62.799484,-86.00308
-64.02367,-62.932755,-62.82881,-86.02367
-64.030754,-62.942505,-62.839645,-86.03075
-64.027596,-62.93953,-62.836723,-86.027596
-64.032715,-62.944733,-62.84198,-86.032715
-64.02442,-62.936028,-62.8331,-86.024414
-64.026375,-62.936638,-62.833168,-86.026375
-63.917908,-62.792587,-62.674683,-85.9179
-63.86656,-62.725677,-62.601425,-85.866554
-63.85794,-62.71425,-62.588844,-85.85793
-63.849304,-62.70276,-62.57618,-85.849304
-63.62899,-62.41957,-62.26709,-85.62898
-63.438713,-62.180702,-62.007973,-85.438705
-63.394615,-62.125923,-61.9487,-85.39461
-62.980225,-61.621696,-61.406364,-84.980225
-62.538284,-61.103592,-60.855362,-84.53828
-62.49916,-61.05658,-60.804893,-84.49916
-62.89995,-61.52546,-61.303284,-84.89996
-63.553505,-62.32232,-62.160797,-85.553505
-63.717255,-62.52967,-62.38623,-85.71725
-63.751457,-62.574074,-62.434837,-85.75146
-63.7854,-62.617798,-62.482597,-85.7854
-63.80497,-62.64454,-62.512276,-85.80497
-63.958435,-62.844925,-62.73182,-85.958435
-63.98242,-62.876114,-62.765923,-85.98243
-64.03784,-62.94976,-62.846954,-86.037834
-64.031494,-62.941048,-62.837288,-86.0315
-64.020035,-62.92655,-62.82157,-86.020035
-63.997,-62.894676,-62.78611,-85.997
-63.96866,-62.856636,-62.744133,-85.96866
-63.951805,-62.835617,-62.721413,-85.951805
-63.610764,-62.39364,-62.23796,-85.61076
-62.853233,-61.46924,-61.242966,-84.853226
-62.773834,-61.37597,-61.143707,-84.773834
-62.73358,-61.328773,-61.093506,-84.73358
-62.692963,-61.28122,-61.042953,-84.69296
-62.321487,-60.852615,-60.58944,-84.32149
-63.103928,-61.76645,-61.56012,-85.10392
-63.50257,-62.25673,-62.08908,-85.50258
-63.73165,-62.5465,-62.404068,-85.73165
-63.83313,-62.677063,-62.546585,-85.83313
-63.852478,-62.703163,-62.575455,-85.85249
-63.947998,-62.827995,-62.712242,-85.948
-63.972046,-62.86006,-62.747574,-85.97205
-64.03708,-62.946976,-62.843353,-86.03707
-64.0473,-62.959045,-62.856155,-86.047295
-64.04415,-62.95646,-62.853806,-86.04415
-64.0512,-62.96341,-62.860718,-86.05121
-64.03662,-62.94526,-62.841125,-86.03662
-64.01368,-62.914497,-62.807198,-86.01368
-64.005356,-62.904633,-62.796715,-86.005356
-63.93165,-62.805412,-62.687134,-85.93164
-63.889038,-62.749786,-62.626198,-85.88904
-63.779602,-62.608116,-62.471313,-85.7796
-63.721077,-62.53396,-62.390717,-85.72107
-63.652725,-62.445297,-62.29364,-85.652725
-63.50692,-62.26152,-62.09407,-85.50693
-63.16716,-61.84294,-61.642235,-85.16716
-63.136993,-61.80564,-61.601913,-85.13699
-63.352097,-62.06694,-61.882782,-85.3521
-63.451042,-62.190125,-62.01616,-85.45104
-63.547775,-62.310265,-62.146088,-85.54778
-63.71174,-62.518585,-62.37285,-85.71174
-63.847137,-62.693214,-62.56362,-85.84715
-63.866455,-62.7192,-62.59233,-85.866455
-63.88035,-62.735146,-62.609116,-85.88035
-63.94278,-62.81926,-62.702087,-85.94277
-63.98044,-62.866913,-62.753815,-85.98044
-64.00947,-62.905853,-62.796776,-86.00946
-64.035126,-62.94185,-62.83693,-86.035126
-64.04024,-62.948463,-62.84417,-86.04024
-63.83735,-62.68052,-62.549736,-85.83734
-63.81997,-62.656845,-62.523468,-85.81998
-63.694298,-62.496323,-62.348587,-85.69429
-63.365738,-62.083977,-61.90126,-85.36574
-62.881607,-61.499847,-61.27453,-84.8816
-62.84234,-61.453636,-61.225327,-84.84234
-62.802734,-61.40708,-61.175774,-84.802734
-62.76275,-61.360153,-61.125854,-84.76274
-62.59906,-61.168762,-60.92244,-84.59906
-62.353546,-60.88681,-60.624573,-84.353546
-62.715416,-61.302452,-61.063652,-84.715416
-62.85829,-61.470177,-61.242126,-84.85831
-62.875824,-61.490814,-61.2641,-84.87583
-63.57766,-62.345642,-62.18376,-85.57766
-63.691742,-62.49035,-62.3412,-85.69175
-63.72616,-62.535484,-62.390762,-85.72616
-63.808304,-62.640198,-62.504776,-85.808304
-63.913307,-62.776352,-62.6537,-85.91331
-63.932304,-62.801277,-62.681046,-85.932304
-63.951218,-62.825813,-62.707863,-85.951225
-63.956436,-62.83464,-62.718163,-85.956436
-63.975258,-62.858543,-62.744125,-85.97526
-63.99916,-62.890152,-62.778862,-85.99915
-64.02805,-62.928123,-62.82052,-86.02805
-64.04341,-62.949463,-62.8443,-86.0434
-64.04851,-62.9562,-62.851677,-86.048515
-64.053604,-62.962723,-62.858795,-86.053604
-64.046844,-62.95311,-62.848015,-86.04684
-64.027115,-62.92759,-62.82016,-86.027115
-63.919907,-62.78499,-62.663155,-85.919914
-63.744324,-62.559113,-62.41665,-85.74432
-63.625504,-62.406494,-62.25003,-85.6255
-63.53134,-62.288048,-62.12146,-85.53134
-63.15703,-61.8282,-61.625557,-85.15702
-62.51484,-61.07077,-60.818436,-84.51484
-62.697212,-61.281143,-61.041,-84.697205
-62.996635,-61.63333,-61.41594,-84.996635
-63.298737,-61.997665,-61.806793,-85.29874
-63.65706,-62.444595,-62.290848,-85.65705
-63.983643,-62.86521,-62.750107,-85.98364
-64.06185,-62.970474,-62.866333,-86.06185
-64.07708,-62.989243,-62.886536,-86.07708
-64.072754,-62.985756,-62.883385,-86.072754
-64.0551,-62.962555,-62.857933,-86.0551
-63.98742,-62.871887,-62.757957,-85.98741
-63.851334,-62.69316,-62.561806,-85.85135
-63.717667,-62.521637,-62.37471,-85.71767
-63.522026,-62.274567,-62.106247,-85.52202
-63.265686,-61.957214,-61.763214,-85.265686
-62.986748,-61.621086,-61.402695,-84.98674
-62.87078,-61.484306,-61.25695,-84.87077
-62.42894,-60.971176,-60.71286,-84.42895
-62.491867,-61.04187,-60.786957,-84.49187
-63.36177,-62.072617,-61.88678,-85.36178
-63.46051,-62.195755,-62.020195,-85.46051
-63.571968,-62.333588,-62.169044,-85.57197
-63.636818,-62.41561,-62.25824,-85.63682
-63.902756,-62.757217,-62.631042,-85.902756
-63.959656,-62.8323,-62.713554,-85.95966
-63.997177,-62.880394,-62.765953,-85.99717
-64.059906,-62.96444,-62.85865,-86.059906
-64.065,-62.971382,-62.866333,-86.064995
-64.08215,-62.99511,-62.892723,-86.08215
-64.08408,-62.997856,-62.895798,-86.084076
-64.089134,-63.003014,-62.901,-86.08914
-64.086006,-62.999283,-62.897026,-86.086006
-64.07975,-62.990334,-62.88698,-86.07976
-64.04878,-62.95044,-62.843475,-86.04878
-64.02908,-62.923576,-62.813713,-86.02909
-63.933655,-62.797638,-62.67537,-85.933655
-63.925163,-62.786407,-62.663025,-85.92517
-63.816643,-62.645485,-62.508812,-85.81664
-63.690865,-62.483604,-62.33203,-85.69086
-63.136703,-61.798637,-61.592056,-85.1367
-62.5455,-61.103607,-60.852234,-84.5455
-63.17993,-61.850502,-61.647583,-85.17993
-63.521263,-62.267944,-62.097176,-85.521255
-63.864403,-62.705276,-62.573547,-85.86441
-63.897476,-62.747406,-62.619385,-85.897484
-63.935547,-62.798317,-62.67556,-85.93555
-64.08334,-62.992355,-62.888374,-86.08334
-64.05389,-62.953575,-62.845833,-86.05389
-64.01761,-62.90561,-62.793106,-86.01761
-64.000946,-62.88466,-62.7704,-86.000946
-63.73207,-62.534294,-62.386642,-85.73207
-63.681877,-62.470787,-62.31762,-85.681885
-63.546356,-62.30101,-62.133568,-85.54636
-62.859947,-61.46875,-61.239365,-84.859955
-62.460213,-61.00461,-60.74724,-84.46022
-62.869156,-61.476685,-61.246758,-84.869156
-62.886642,-61.497276,-61.268692,-84.886635
-63.276733,-61.965546,-61.770386,-85.27673
-63.551323,-62.303665,-62.135254,-85.551315
-63.729546,-62.52999,-62.381607,-85.72954
-63.82572,-62.651917,-62.514153,-85.82572
-63.859085,-62.695007,-62.561256,-85.85908
-63.892197,-62.737434,-62.6075,-85.89219
-64.00552,-62.88701,-62.771873,-86.00552
-64.05795,-62.957115,-62.84915,-86.05795
-64.09152,-62.99994,-62.89572,-86.09152
-64.103546,-63.017075,-62.914917,-86.103546
-64.108574,-63.02275,-62.920853,-86.10857
-64.10547,-63.019936,-62.91815,-86.10547
-64.1105,-63.025116,-62.9234,-86.110504
-64.04248,-62.93641,-62.826317,-86.04248
-64.00611,-62.886726,-62.771233,-86.0061
-63.856674,-62.6939,-62.560684,-85.856674
-63.848045,-62.68203,-62.547462,-85.848045
-63.78167,-62.59671,-62.45436,-85.78167
-63.77289,-62.58435,-62.44053,-85.77289
-63.527786,-62.274033,-62.10308,-85.52779
-63.48458,-62.22016,-62.044746,-85.48458
-62.37323,-60.904007,-60.64067,-84.37323
-62.67195,-61.24533,-61.000603,-84.67194
-62.973053,-61.599236,-61.377342,-84.97305
-63.124397,-61.77845,-61.568497,-85.1244
-63.35579,-62.05963,-61.870834,-85.35579
-63.371437,-62.078262,-61.890724,-85.37144
-63.581177,-62.339127,-62.173073,-85.58118
-63.7582,-62.563713,-62.41742,-85.7582
-63.806236,-62.62471,-62.483765,-85.80624
-63.962868,-62.829506,-62.708313,-85.96287
-64.03755,-62.925568,-62.813072,-86.03755
-64.04266,-62.93373,-62.822487,-86.04266
-64.06111,-62.956467,-62.84697,-86.061104
-64.06619,-62.96418,-62.855743,-86.06619
-64.10161,-63.01291,-62.909843,-86.101616
-64.111694,-63.025085,-62.922882,-86.11169
-64.11553,-63.030106,-62.928375,-86.11553
-64.11241,-63.026154,-62.92408,-86.11243
-64.08675,-62.99241,-62.887077,-86.08675
-64.03932,-62.928696,-62.816757,-86.03934
-64.02275,-62.907875,-62.794205,-86.02275
-63.755257,-62.55944,-62.412598,-85.75525
-63.705338,-62.496254,-62.34391,-85.70534
-63.041603,-61.680412,-61.46393,-85.041595
-62.647614,-61.217003,-60.970543,-84.647606
-62.4049,-60.93782,-60.67543,-84.40491
-62.52269,-61.07141,-60.81595,-84.52269
-62.560493,-61.115356,-60.86257,-84.560486
-62.597954,-61.15898,-60.908875,-84.597946
-63.610832,-62.374336,-62.2106,-85.610825
-63.675087,-62.455757,-62.29918,-85.67509
-64.013855,-62.89353,-62.777664,-86.013855
-64.05091,-62.940483,-62.828613,-86.05091
-64.08959,-62.9935,-62.88745,-86.08959
-64.09465,-63.000565,-62.895325,-86.09465
-64.109764,-63.020622,-62.91739,-86.10977
-64.1148,-63.026917,-62.924194,-86.1148
-64.11983,-63.03302,-62.930725,-86.11983
-64.121735,-63.03649,-62.934814,-86.12174
-64.12675,-63.041885,-62.940384,-86.12675
-64.083626,-62.986107,-62.879486,-86.08363
-64.0805,-62.979294,-62.871185,-86.08049
-64.05585,-62.94919,-62.838867,-86.05584
-64.01958,-62.89933,-62.783493,-86.01958
-63.969414,-62.833908,-62.711838,-85.96942
-63.787086,-62.596878,-62.452347,-85.78709
-63.431458,-62.15181,-61.969986,-85.43145
-62.916405,-61.529663,-61.3022,-84.9164
-62.83818,-61.43753,-61.20407,-84.83818
-62.56433,-61.119926,-60.867462,-84.56433
-63.64028,-62.409294,-62.247856,-85.64029
-63.718536,-62.50717,-62.35389,-85.718544
-64.02217,-62.899994,-62.783356,-86.02217
-64.11287,-63.021637,-62.917557,-86.11287
-64.1179,-63.028244,-62.924797,-86.1179
-64.132935,-63.046875,-62.944878,-86.132935
-64.136765,-63.05211,-62.950684,-86.136765
-64.09685,-62.998962,-62.89219,-86.09685
-64.044426,-62.93097,-62.81788,-86.044426
-63.901627,-62.742424,-62.610664,-85.90163
-63.769524,-62.571945,-62.424385,-85.769516
-63.4563,-62.178833,-61.997917,-85.4563
-62.677353,-61.24894,-61.003433,-84.67735
-62.407265,-60.93769,-60.67421,-84.407265
-62.966507,-61.58525,-61.36016,-84.96651
-62.983612,-61.60546,-61.3817,-84.983604
-63.73294,-62.524193,-62.371994,-85.73294
-63.862373,-62.69036,-62.553337,-85.86238
-63.960884,-62.816696,-62.69108,-85.960884
-64.0826,-62.97805,-62.868576,-86.0826
-64.110954,-63.01509,-62.909134,-86.110954
-64.121,-63.029083,-62.92472,-86.121
-64.1019,-63.001945,-62.89435,-86.1019
-64.057785,-62.943565,-62.830162,-86.057785
-64.04953,-62.933075,-62.818764,-86.04953
-64.03299,-62.911865,-62.795654,-86.03299
-63.9662,-62.823906,-62.699066,-85.966194
-63.76071,-62.559402,-62.410286,-85.76072
-63.71086,-62.496033,-62.34131,-85.71086
-63.33293,-62.026558,-61.833435,-85.33294
-63.09577,-61.73905,-61.524498,-85.095764
-62.866653,-61.46823,-61.235725,-84.86665
-62.55271,-61.103622,-60.84909,-84.552704
-62.392845,-60.921127,-60.6567,-84.392845
-62.7378,-61.316116,-61.07354,-84.73781
-63.05137,-61.685654,-61.46724,-85.05136
-63.698586,-62.478447,-62.321533,-85.698586
