rss,rss_dbm
3.569635e-12,-84.47376
3.5383506e-12,-84.51199
3.3285941e-12,-84.77739
3.113466e-12,-85.06756
2.8915106e-12,-85.388756
2.7791489e-12,-85.56088
2.765988e-12,-85.5815
2.723745e-12,-85.64834
2.6848825e-12,-85.71075
2.6682484e-12,-85.73773
2.6737035e-12,-85.72887
2.6833926e-12,-85.71316
2.721189e-12,-85.652405
2.732571e-12,-85.63429
2.827168e-12,-85.48649
2.8394552e-12,-85.46765
2.9810286e-12,-85.25634
3.22633e-12,-84.91291
3.4035624e-12,-84.680664
3.4624966e-12,-84.6061
3.261381e-12,-84.86598
2.9524456e-12,-85.29819
2.9058871e-12,-85.36721
2.881189e-12,-85.40428
2.7828076e-12,-85.555176
2.7696118e-12,-85.575806
2.7565504e-12,-85.596344
2.7145927e-12,-85.66296
2.7111106e-12,-85.668526
2.6612284e-12,-85.749176
2.6578822e-12,-85.75464
2.6599439e-12,-85.751274
2.6586689e-12,-85.75336
2.66074e-12,-85.74998
2.6724159e-12,-85.730965
2.6778963e-12,-85.72206
2.685502e-12,-85.70975
2.7462542e-12,-85.612595
2.7520336e-12,-85.60347
2.7872559e-12,-85.54823
2.9065203e-12,-85.36627
3.1620316e-12,-85.000336
3.2482675e-12,-84.883484
2.9310113e-12,-85.32983
2.7864666e-12,-85.54946
2.7471673e-12,-85.61115
2.7215836e-12,-85.65178
2.7180836e-12,-85.657364
2.6861827e-12,-85.70865
2.679381e-12,-85.71965
2.6692305e-12,-85.736145
2.655815e-12,-85.75802
2.651215e-12,-85.76555
2.6532745e-12,-85.76218
2.6573951e-12,-85.75543
2.6745082e-12,-85.727554
2.6799895e-12,-85.71867
2.6876062e-12,-85.706345
2.7120543e-12,-85.66702
2.7233595e-12,-85.64895
2.8052122e-12,-85.52034
2.956628e-12,-85.29204
3.0666307e-12,-85.13338
3.1696958e-12,-84.98982
3.4124576e-12,-84.66933
3.5561486e-12,-84.490204
3.3616018e-12,-84.734535
3.196828e-12,-84.952805
2.9565753e-12,-85.292114
2.7901444e-12,-85.54374
2.776889e-12,-85.564415
2.7250925e-12,-85.646194
2.6896011e-12,-85.703125
2.663785e-12,-85.74501
2.6570961e-12,-85.75593
2.6524824e-12,-85.76347
2.8833192e-12,-85.40108
2.9326134e-12,-85.32745
3.0738509e-12,-85.12318
3.4874653e-12,-84.5749
3.6376822e-12,-84.391754
3.6747055e-12,-84.34777
3.7240653e-12,-84.289825
3.6900296e-12,-84.3297
3.6238055e-12,-84.40835
3.3201434e-12,-84.78843
2.9350819e-12,-85.3238
2.7124373e-12,-85.6664
2.6840804e-12,-85.71204
2.6806762e-12,-85.71755
2.6650739e-12,-85.742905
2.6617174e-12,-85.748375
2.6583698e-12,-85.753845
2.6483776e-12,-85.770195
2.6486738e-12,-85.769714
2.6527894e-12,-85.76297
2.658182e-12,-85.75416
2.684194e-12,-85.71186
2.7255231e-12,-85.64551
2.7717759e-12,-85.57242
2.8014947e-12,-85.52611
3.1496912e-12,-85.01732
3.5134415e-12,-84.54268
3.4681776e-12,-84.59899
3.4533374e-12,-84.61761
3.1593111e-12,-85.004074
2.7068222e-12,-85.6754
2.671811e-12,-85.73195
2.6417568e-12,-85.78107
2.63846e-12,-85.7865
2.6404998e-12,-85.78314
2.667757e-12,-85.73853
2.9089953e-12,-85.362564
3.0550347e-12,-85.14984
3.4303758e-12,-84.64659
3.4632653e-12,-84.60514
3.7618316e-12,-84.246
2.9867916e-12,-85.247955
2.8208093e-12,-85.49626
2.7102934e-12,-85.66983
2.6943443e-12,-85.695465
2.6785735e-12,-85.72097
2.639724e-12,-85.78442
2.6347e-12,-85.79269
2.6420608e-12,-85.78057
2.6753046e-12,-85.72627
2.693958e-12,-85.6961
2.6995192e-12,-85.68713
2.733402e-12,-85.632965
2.7506693e-12,-85.60561
3.0621887e-12,-85.13969
3.229369e-12,-84.90882
3.3981038e-12,-84.68764
3.33911e-12,-84.76369
3.0868472e-12,-85.10484
2.8109845e-12,-85.51141
2.7746325e-12,-85.56794
2.7651364e-12,-85.58284
2.6853797e-12,-85.709946
2.6730983e-12,-85.72984
2.6697223e-12,-85.73534
2.6542468e-12,-85.76058
2.6475968e-12,-85.771484
2.6442845e-12,-85.77692
2.6278472e-12,-85.80399
2.6253591e-12,-85.80811
2.6334408e-12,-85.79476
2.6387631e-12,-85.785995
2.6535729e-12,-85.76169
2.688411e-12,-85.70504
2.785856e-12,-85.550415
2.9659014e-12,-85.278435
3.0364474e-12,-85.176346
3.2666526e-12,-84.85897
3.6464135e-12,-84.38134
3.3117213e-12,-84.79946
3.2847787e-12,-84.83494
2.90741e-12,-85.36493
2.8483116e-12,-85.45412
2.6922204e-12,-85.69889
2.6887952e-12,-85.70442
2.6241177e-12,-85.810165
2.7072563e-12,-85.674706
2.7128733e-12,-85.6657
2.7298806e-12,-85.638565
2.752886e-12,-85.60212
2.8985488e-12,-85.37819
2.935134e-12,-85.32372
3.5501764e-12,-84.4975
3.7654315e-12,-84.24185
3.6137749e-12,-84.42039
3.5040122e-12,-84.55435
3.2451808e-12,-84.88761
3.051853e-12,-85.15436
2.9325609e-12,-85.32753
2.7915589e-12,-85.541534
2.7819364e-12,-85.556526
2.7463273e-12,-85.61248
2.6832783e-12,-85.71334
2.6798765e-12,-85.71885
2.6422389e-12,-85.78027
2.6225777e-12,-85.81271
2.6156137e-12,-85.824265
2.620864e-12,-85.81555
2.6228687e-12,-85.81223
2.6248843e-12,-85.8089
2.679494e-12,-85.71947
2.7645343e-12,-85.583786
2.7762822e-12,-85.56537
2.9794266e-12,-85.258675
3.0838754e-12,-85.10903
3.206528e-12,-84.93965
3.1938386e-12,-84.95688
2.8521454e-12,-85.44829
2.7723895e-12,-85.57146
2.7370228e-12,-85.62721
2.7242566e-12,-85.647514
2.686689e-12,-85.707825
2.6238174e-12,-85.81066
2.6128513e-12,-85.82886
2.6103922e-12,-85.83294
2.6576944e-12,-85.754944
2.7206783e-12,-85.65323
2.7940879e-12,-85.5376
2.8000805e-12,-85.5283
2.8465455e-12,-85.45682
2.9930763e-12,-85.238815
3.2534975e-12,-84.876495
3.705963e-12,-84.31099
3.7443963e-12,-84.26619
3.3443942e-12,-84.75682
3.1563912e-12,-85.00809
3.0678717e-12,-85.13162
3.0562664e-12,-85.14809
2.7499001e-12,-85.606834
2.7277724e-12,-85.64192
2.643506e-12,-85.7782
2.6250681e-12,-85.80859
2.6218118e-12,-85.81398
2.6056516e-12,-85.840836
2.6064075e-12,-85.83958
2.6091557e-12,-85.835
2.616375e-12,-85.823
2.6543572e-12,-85.76041
2.8060887e-12,-85.51899
2.894579e-12,-85.38415
3.0649361e-12,-85.13579
3.1602173e-12,-85.00283
3.289891e-12,-84.828186
3.2633e-12,-84.863434
3.1441074e-12,-85.025024
3.1319068e-12,-85.041916
2.8459383e-12,-85.45775
2.7534826e-12,-85.60118
2.6811717e-12,-85.71675
2.6689289e-12,-85.736626
2.6348765e-12,-85.7924
2.6165571e-12,-85.82269
2.6019761e-12,-85.84697
2.64898e-12,-85.76921
2.6836964e-12,-85.71266
2.705927e-12,-85.67684
2.711547e-12,-85.66783
2.8652764e-12,-85.42833
2.9684692e-12,-85.27467
3.7029585e-12,-84.31451
3.652715e-12,-84.37385
3.5251604e-12,-84.528206
3.0958903e-12,-85.09215
2.9514644e-12,-85.29962
2.9154307e-12,-85.352974
2.7570736e-12,-85.59551
2.7220945e-12,-85.65097
2.7094759e-12,-85.67115
2.672303e-12,-85.73114
2.6601319e-12,-85.75097
2.6414617e-12,-85.781555
