path_id,delay_s,delay_ns,distance_m,real_coeff,imag_coeff,magnitude,phase_rad,phase_deg,channel_path_gain,channel_path_gain_db
202,5.931121336288925e-07,593.1121215820312,177.9336395263672,-3.936179715502419e-10,2.4317834204645727e-11,3.943684545593129e-10,3.079890727996826,176.46473693847656,1.5552647292282612e-19,-188.0819549560547
203,5.803582894259307e-07,580.3582763671875,174.10748291015625,2.9010149837915833e-09,1.044649478032511e-09,3.0833713360323145e-09,0.3456422686576843,19.803842544555664,9.507178863682297e-18,-170.219482421875
204,4.3539503735701146e-07,435.3950500488281,130.61851501464844,5.990091267449316e-07,8.655666761114844e-07,1.0526241567276884e-06,0.9654307961463928,55.31510543823242,1.1080176489861038e-12,-119.55452728271484
205,1.0873512792386464e-06,1087.351318359375,326.20538330078125,2.4026067801941053e-09,1.5324627122836887e-09,2.8497300075258636e-09,0.5677745938301086,32.53108596801758,8.120961469025107e-18,-170.9039306640625
206,4.280929886135709e-07,428.0929870605469,128.4279022216797,-8.656251826444361e-10,7.6689525840834e-09,7.717650518657138e-09,1.6831945180892944,96.43993377685547,5.956213262361582e-17,-162.2502899169922
207,6.230651479199878e-07,623.0651245117188,186.91954040527344,-1.1004459565810976e-09,4.870075454022071e-10,1.2033941620970268e-09,2.724947452545166,156.1279754638672,1.4481575061057738e-18,-178.391845703125
208,6.024580443408922e-07,602.4580688476562,180.73741149902344,9.059846206582733e-09,3.0813811502383714e-09,9.569520287300293e-09,0.32784074544906616,18.783889770507812,9.15757163953125e-17,-160.3822021484375
209,4.288518198336533e-07,428.851806640625,128.65554809570312,3.658232117231819e-08,3.131932544420124e-07,3.1532249522570055e-07,1.4545189142227173,83.3377914428711,9.942827811082466e-14,-130.02490234375
210,3.823332974661753e-07,382.3332824707031,114.69998931884766,-2.0200352537358413e-06,5.249206651569693e-07,2.087123448291095e-06,2.8873584270477295,165.43344116210938,4.356084503526203e-12,-113.60903930664062
211,5.008473635825794e-07,500.84735107421875,150.25421142578125,1.158798612621581e-09,-5.799940527850822e-09,5.91456883469732e-09,-1.3735979795455933,-78.70136260986328,3.498212323191268e-17,-164.56153869628906
212,5.187595206734841e-07,518.759521484375,155.6278533935547,7.957448389106503e-08,2.741710192211144e-09,7.962170656128364e-08,0.0344410166144371,1.9733247756958008,6.339615976142443e-15,-141.9793701171875
213,4.7306610895248014e-07,473.06610107421875,141.91983032226562,5.860526730572246e-09,7.126592094230944e-10,5.90369841901861e-09,0.12100914120674133,6.933312892913818,3.4853655465338297e-17,-164.5775146484375
214,8.502282753397594e-07,850.228271484375,255.0684814453125,1.7615469083409607e-09,5.244280565364079e-09,5.53222623267402e-09,1.2467387914657593,71.43286895751953,3.0605527154506864e-17,-165.14199829101562
